Suit_1,Suit_2,Suit_3,Suit_4,Pr_suit_1,Pr_suit_2,Pr_suit_3,Pr_suit_4,Pr_10_1,Pr_10_2,Pr_10_3,Pr_10_4
11.0,9.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,9.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,10.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.667,0.0,0.0
12.0,0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.643,0.0,0.0
12.0,0.0,0.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.619,0.0,0.0
12.0,0.0,0.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.595,0.0,0.0
12.0,0.0,0.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.571,0.0,0.0
12.0,0.0,0.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.55,0.0,0.0
12.0,0.0,0.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.531,0.0,0.0
12.0,0.0,0.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.516,0.0,0.0
12.0,0.0,0.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.505,0.0,0.0
12.0,0.0,0.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.5,0.0,0.0
12.0,0.0,0.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.5,0.0,0.0
12.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.643,0.0,0.0
12.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.615,0.0,0.0
12.0,0.0,1.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.587,0.0,0.0
12.0,0.0,1.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.559,0.0,0.0
12.0,0.0,1.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.531,0.0,0.0
12.0,0.0,1.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.505,0.0,0.0
12.0,0.0,1.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.483,0.0,0.0
12.0,0.0,1.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.464,0.0,0.0
12.0,0.0,1.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.451,0.0,0.0
12.0,0.0,1.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.444,0.0,0.0
12.0,0.0,1.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.444,0.0,0.0
12.0,0.0,2.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.619,0.0,0.0
12.0,0.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.587,0.0,0.0
12.0,0.0,2.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.554,0.0,0.0
12.0,0.0,2.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.521,0.0,0.0
12.0,0.0,2.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.489,0.0,0.0
12.0,0.0,2.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.458,0.0,0.0
12.0,0.0,2.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.43,0.0,0.0
12.0,0.0,2.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.408,0.0,0.0
12.0,0.0,2.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.392,0.0,0.0
12.0,0.0,2.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.384,0.0,0.0
12.0,0.0,2.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.384,0.0,0.0
12.0,0.0,3.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.595,0.0,0.0
12.0,0.0,3.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.559,0.0,0.0
12.0,0.0,3.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.521,0.0,0.0
12.0,0.0,3.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.483,0.0,0.0
12.0,0.0,3.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.444,0.0,0.0
12.0,0.0,3.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.408,0.0,0.0
12.0,0.0,3.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.375,0.0,0.0
12.0,0.0,3.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.348,0.0,0.0
12.0,0.0,3.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.328,0.0,0.0
12.0,0.0,3.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.318,0.0,0.0
12.0,0.0,3.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.318,0.0,0.0
12.0,0.0,4.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.571,0.0,0.0
12.0,0.0,4.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.531,0.0,0.0
12.0,0.0,4.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.489,0.0,0.0
12.0,0.0,4.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.444,0.0,0.0
12.0,0.0,4.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.4,0.0,0.0
12.0,0.0,4.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.357,0.0,0.0
12.0,0.0,4.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.318,0.0,0.0
12.0,0.0,4.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.286,0.0,0.0
12.0,0.0,4.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.262,0.0,0.0
12.0,0.0,4.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.25,0.0,0.0
12.0,0.0,4.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.25,0.0,0.0
12.0,0.0,5.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.55,0.0,0.0
12.0,0.0,5.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.505,0.0,0.0
12.0,0.0,5.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.458,0.0,0.0
12.0,0.0,5.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.408,0.0,0.0
12.0,0.0,5.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.357,0.0,0.0
12.0,0.0,5.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.308,0.0,0.0
12.0,0.0,5.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.262,0.0,0.0
12.0,0.0,5.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.224,0.0,0.0
12.0,0.0,5.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.196,0.0,0.0
12.0,0.0,5.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.182,0.0,0.0
12.0,0.0,5.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.182,0.0,0.0
12.0,0.0,6.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.531,0.0,0.0
12.0,0.0,6.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.483,0.0,0.0
12.0,0.0,6.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.43,0.0,0.0
12.0,0.0,6.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.375,0.0,0.0
12.0,0.0,6.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.318,0.0,0.0
12.0,0.0,6.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.262,0.0,0.0
12.0,0.0,6.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.211,0.0,0.0
12.0,0.0,6.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.167,0.0,0.0
12.0,0.0,6.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.135,0.0,0.0
12.0,0.0,6.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.118,0.0,0.0
12.0,0.0,6.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.118,0.0,0.0
12.0,0.0,7.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.516,0.0,0.0
12.0,0.0,7.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.464,0.0,0.0
12.0,0.0,7.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.408,0.0,0.0
12.0,0.0,7.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.348,0.0,0.0
12.0,0.0,7.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.286,0.0,0.0
12.0,0.0,7.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.224,0.0,0.0
12.0,0.0,7.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.167,0.0,0.0
12.0,0.0,7.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.118,0.0,0.0
12.0,0.0,7.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.082,0.0,0.0
12.0,0.0,7.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.062,0.0,0.0
12.0,0.0,7.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.062,0.0,0.0
12.0,0.0,8.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.505,0.0,0.0
12.0,0.0,8.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.451,0.0,0.0
12.0,0.0,8.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.392,0.0,0.0
12.0,0.0,8.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.328,0.0,0.0
12.0,0.0,8.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.262,0.0,0.0
12.0,0.0,8.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.196,0.0,0.0
12.0,0.0,8.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.135,0.0,0.0
12.0,0.0,8.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.082,0.0,0.0
12.0,0.0,8.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.043,0.0,0.0
12.0,0.0,8.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.022,0.0,0.0
12.0,0.0,8.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.022,0.0,0.0
12.0,0.0,9.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.5,0.0,0.0
12.0,0.0,9.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.444,0.0,0.0
12.0,0.0,9.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.384,0.0,0.0
12.0,0.0,9.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.318,0.0,0.0
12.0,0.0,9.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.25,0.0,0.0
12.0,0.0,9.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.182,0.0,0.0
12.0,0.0,9.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.118,0.0,0.0
12.0,0.0,9.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.062,0.0,0.0
12.0,0.0,9.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.022,0.0,0.0
12.0,0.0,9.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0
12.0,0.0,9.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,10.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.5,0.0,0.0
12.0,0.0,10.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.444,0.0,0.0
12.0,0.0,10.0,2.0,0.0,1.0,0.0,-0.0,0.0,0.384,0.0,0.0
12.0,0.0,10.0,3.0,0.0,1.0,0.0,-0.0,0.0,0.318,0.0,0.0
12.0,0.0,10.0,4.0,0.0,1.0,0.0,-0.0,0.0,0.25,0.0,0.0
12.0,0.0,10.0,5.0,0.0,1.0,0.0,-0.0,0.0,0.182,0.0,0.0
12.0,0.0,10.0,6.0,0.0,1.0,0.0,-0.0,0.0,0.118,0.0,0.0
12.0,0.0,10.0,7.0,0.0,1.0,0.0,-0.0,0.0,0.062,0.0,0.0
12.0,0.0,10.0,8.0,0.0,1.0,0.0,-0.0,0.0,0.022,0.0,0.0
12.0,0.0,10.0,9.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
12.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
12.0,1.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.714,0.0,0.0
12.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.692,0.0,0.0
12.0,1.0,0.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.67,0.0,0.0
12.0,1.0,0.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.647,0.0,0.0
12.0,1.0,0.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.625,0.0,0.0
12.0,1.0,0.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.604,0.0,0.0
12.0,1.0,0.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.586,0.0,0.0
12.0,1.0,0.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.571,0.0,0.0
12.0,1.0,0.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.561,0.0,0.0
12.0,1.0,0.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.556,0.0,0.0
12.0,1.0,0.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.556,0.0,0.0
12.0,1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.692,0.0,0.0
12.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.667,0.0,0.0
12.0,1.0,1.0,2.0,-0.0,1.0,-0.0,-0.0,0.0,0.64,0.0,0.0
12.0,1.0,1.0,3.0,-0.0,1.0,-0.0,-0.0,0.0,0.613,0.0,0.0
12.0,1.0,1.0,4.0,-0.0,1.0,-0.0,-0.0,0.0,0.586,0.0,0.0
12.0,1.0,1.0,5.0,-0.0,1.0,-0.0,-0.0,0.0,0.561,0.0,0.0
12.0,1.0,1.0,6.0,-0.0,1.0,-0.0,-0.0,0.0,0.538,0.0,0.0
12.0,1.0,1.0,7.0,-0.0,1.0,-0.0,-0.0,0.0,0.52,0.0,0.0
12.0,1.0,1.0,8.0,-0.0,1.0,-0.0,-0.0,0.0,0.507,0.0,0.0
12.0,1.0,1.0,9.0,-0.0,1.0,-0.0,-0.0,0.0,0.5,0.0,0.0
12.0,1.0,1.0,10.0,0.0,1.0,-0.0,0.0,0.0,0.5,0.0,0.0
